Index, Weight,Height
13544,127.21,64.23796
13545,133.0013,67.5943
13546,136.3197,70.42984
13547,128.19,67.11274
13548,113.4182,67.98772
13549,143.3529,69.89944
13550,118.6167,67.47588
13551,133.249,70.73882
13552,127.4636,67.09517
13553,124.0617,64.63916
13554,114.1656,65.95318
13555,131.5517,70.34111
13556,117.1925,65.08001
13557,127.5686,67.01532
13558,140.1632,67.44816
13559,114.2821,64.62936
13560,128.9279,67.18612
13561,125.3568,69.1269
13562,111.7304,67.48529
13563,133.3954,68.60783
13564,111.3237,66.35991
13565,123.6025,67.23519
13566,124.4485,68.10568
13567,138.3973,64.73949
13568,127.7477,68.29833
13569,131.9046,69.22544
13570,142.6983,68.59662
13571,120.2258,66.28389
13572,112.2964,66.43058
13573,116.3801,64.0014
13574,152.4923,67.44234
13575,102.1984,65.15728
13576,112.9692,65.33919
13577,130.7918,65.70654
13578,112.2244,64.35914
13579,126.7799,65.57652
13580,136.3315,71.05843
13581,122.0408,67.23561
13582,110.5248,65.16695
13583,152.3574,69.84415
13584,124.8794,66.61845
13585,150.5015,67.50831
13586,124.3254,66.40242
13587,123.8979,69.02896
13588,149.6609,69.10557
13589,126.72,68.44275
13590,139.3151,68.64999
13591,131.9203,72.40603
13592,132.3644,67.91361
13593,116.3878,66.90988
13594,134.0194,66.08598
13595,121.2939,67.66889
13596,131.9744,68.76862
13597,117.2521,66.98014
13598,125.9501,68.74833
13599,133.642,70.79517
13600,110.4079,64.31269
13601,120.3599,68.92165
13602,137.2192,67.70132
13603,139.3438,71.41874
13604,114.3909,72.51415
13605,127.7579,68.8114
13606,109.7144,67.13979
13607,130.6229,66.74072
13608,156.5445,69.70146
13609,157.7481,72.75144
13610,139.4558,67.66406
13611,144.4879,68.27904
13612,136.1629,69.24852
13613,138.67,70.34305
13614,135.252,72.09527
13615,127.7587,67.11737
13616,138.0633,71.75284
13617,123.6735,66.32216
13618,128.7746,68.59531
13619,129.0955,67.84571
13620,118.5346,69.33815
13621,122.3126,66.37336
13622,110.3988,66.26652
13623,132.5079,64.87171
13624,109.6037,67.92885
13625,153.9626,70.33507
13626,120.7221,66.34491
13627,137.0787,68.64508
13628,120.2499,67.34987
13629,132.8112,69.2373
13630,131.3,69.88961
13631,125.3647,65.71516
13632,137.538,69.20236
13633,143.9874,72.83266
13634,122.0885,63.90262
13635,125.0461,65.38753
13636,123.6793,65.11627
13637,125.6445,68.0761
13638,143.9183,70.38111
13639,125.3891,68.29328
13640,121.1097,66.17228
13641,126.3802,69.01299
13642,118.3443,64.39616
13643,137.5244,69.66799
13644,148.1291,70.11684
13645,138.4174,70.67615
13646,154.5974,71.67171
13647,132.011,70.98541
13648,120.464,68.69251
13649,130.6484,66.13051
13650,145.7772,72.18172
13651,120.2569,64.49398
13652,120.904,71.09941
13653,130.0656,68.20045
13654,113.2041,66.33023
13655,138.0165,67.04367
13656,127.9004,68.30547
13657,125.2414,69.18392
13658,135.8445,68.03723
13659,133.4506,66.57552
13660,126.5701,67.96196
13661,131.8625,70.04325
13662,136.6633,66.82989
13663,119.3338,66.06785
13664,114.521,66.73451
13665,131.6491,68.59738
13666,118.3885,67.93096
13667,140.8166,68.29048
13668,136.7163,65.61713
13669,133.5565,68.83511
13670,121.6358,68.41749
13671,125.9208,68.29963
13672,120.9513,67.07739
13673,127.0931,65.28695
13674,132.7942,69.56663
13675,139.112,69.96385
13676,156.6047,71.49172
13677,130.0836,72.06918
13678,136.4392,68.32088
13679,124.4338,69.41193
13680,141.7445,69.30554
13681,149.8366,70.28825
13682,155.5462,74.74047
13683,128.0993,67.89908
13684,124.2271,63.31957
13685,117.1974,68.88209
13686,117.9989,66.09881
13687,135.4289,68.39956
13688,119.0041,65.81467
13689,123.0958,66.51669
13690,128.9492,66.68897
13691,122.1515,68.85866
13692,117.6903,65.28602
13693,121.8754,67.45382
13694,104.7868,65.72572
13695,138.1944,69.1809
13696,119.7814,67.19123
13697,115.3964,67.95791
13698,133.6208,69.90153
13699,120.1496,69.36667
13700,123.5765,68.2609
13701,123.3573,67.73458
13702,124.5313,67.99545
13703,120.1386,67.02058
13704,118.3992,68.0984
13705,136.2293,69.07483
13706,150.1478,68.55788
13707,91.79628,67.88128
13708,117.3649,64.57218
13709,111.9679,65.66127
13710,122.1909,67.40301
13711,136.2613,67.55072
13712,110.5685,66.3712
13713,140.8798,69.03177
13714,139.21,69.56693
13715,142.6499,67.997
13716,116.9825,67.77191
13717,146.4642,70.25823
13718,129.5468,67.55181
13719,123.4447,68.46142
13720,118.7967,66.27821
13721,128.4656,67.16134
13722,127.2149,70.74503
13723,130.2909,64.41245
13724,135.9627,69.93806
13725,141.925,66.89486
13726,129.5942,69.35583
13727,115.0746,70.31031
13728,108.6499,65.16672
13729,116.5107,66.13636
13730,118.4187,69.9459
13731,130.5573,65.77942
13732,123.4043,65.37242
13733,112.6009,67.52532
13734,130.1065,65.66027
13735,125.6412,68.08438
13736,141.2656,70.20405
13737,126.8049,68.09138
13738,130.7656,69.8622
13739,165.4348,71.2364
13740,118.1487,67.73715
13741,139.1271,68.97119
13742,116.3499,65.20052
13743,143.052,68.44766
13744,123.8261,69.85374
13745,133.8745,68.53738
13746,131.8549,67.83017
13747,127.9094,66.23251
13748,115.487,65.89304
13749,121.1499,65.6772
13750,136.4819,66.76883
13751,122.1892,69.74836
13752,110.8825,66.02269
13753,142.7609,67.8839
13754,132.0453,67.9508
13755,129.7618,68.08386
13756,116.0603,67.34271
13757,112.7088,68.1341
13758,140.5868,70.01101
13759,132.5872,67.81576
13760,152.6402,71.44931
13761,132.6471,66.86293
13762,97.03296,66.96378
13763,142.2524,70.86922
13764,124.2275,66.07424
13765,131.0273,63.1202
13766,123.7088,66.13073
13767,128.567,68.49757
13768,126.1548,67.64703
13769,111.5291,64.13542
13770,111.5203,65.18415
13771,102.8829,65.28989
13772,130.9771,66.93899
13773,131.7523,69.76519
13774,131.6752,70.14971
13775,128.3103,69.76427
13776,111.8919,66.79976
13777,111.8224,64.24878
13778,130.8118,66.26232
13779,140.4376,67.36842
13780,136.2962,69.54224
13781,135.0448,70.7088
13782,107.0114,68.30583
13783,115.0584,68.77584
13784,110.4544,64.57222
13785,131.4099,70.37127
13786,126.3269,65.67011
13787,146.1756,70.20753
13788,121.1153,64.77025
13789,137.7634,71.3765
13790,141.5469,67.69573
13791,124.1185,67.51762
13792,137.8119,67.19765
13793,133.0114,67.1093
13794,123.958,69.1917
13795,119.1435,69.15525
13796,121.2642,69.86536
13797,127.9168,66.32886
13798,121.1058,67.86215
13799,116.4098,68.27113
13800,126.6246,65.76944
13801,130.5733,67.92933
13802,123.3636,71.2216
13803,119.4482,66.912
13804,131.0606,67.41402
13805,119.8691,67.22463
13806,134.7133,68.55061
13807,141.621,70.89052
13808,100.993,64.97357
13809,115.0079,67.54977
13810,147.6032,69.25733
13811,141.9304,68.42616
13812,128.7245,66.83894
13813,123.8116,69.12521
13814,126.6764,65.94202
13815,137.3675,69.15548
13816,130.1165,66.63132
13817,122.1703,69.7449
13818,125.3675,68.182
13819,108.9061,63.34895
13820,120.2951,65.91937
13821,117.7427,68.34026
13822,147.5066,69.17937
13823,124.0377,65.73096
13824,137.7447,65.25774
13825,117.1612,66.95904
13826,102.788,67.46686
13827,109.287,64.5303
13828,106.3999,68.22274
13829,149.3723,69.74043
13830,115.1647,66.82473
13831,106.6478,66.7667
13832,104.4031,66.60791
13833,106.6763,66.22167
13834,126.4268,66.96213
13835,144.5438,70.45353
13836,127.6123,71.72731
13837,136.6216,69.12426
13838,125.4496,68.64719
13839,112.6545,65.7677
13840,137.5083,69.92728
13841,131.6857,66.95014
13842,143.0834,68.99774
13843,127.6948,71.31319
13844,131.4081,65.88245
13845,117.7972,68.39531
13846,133.7194,69.5689
13847,127.2561,69.82927
13848,111.2289,67.95272
13849,133.427,68.98352
13850,111.5773,65.59897
13851,146.9392,66.58067
13852,133.8558,67.7046
13853,144.8165,69.99147
13854,121.3657,69.95446
13855,129.0169,69.13713
13856,123.4454,67.36034
13857,104.6736,64.50897
13858,112.5689,64.64068
13859,134.9969,69.21305
13860,141.6769,70.40988
13861,130.6472,68.39682
13862,150.2712,69.95437
13863,129.5662,67.70414
13864,143.1277,70.21315
13865,140.8115,71.55881
13866,118.1262,65.74844
13867,115.5208,65.92318
13868,139.0805,68.39851
13869,117.7219,67.13347
13870,113.4222,69.06374
13871,107.9401,69.31382
13872,130.7315,68.40244
13873,109.7068,66.16601
13874,134.0751,68.7271
13875,100.6523,67.8651
13876,103.7386,65.13709
13877,128.9968,68.3908
13878,140.9024,69.0989
13879,116.0327,70.78829
13880,103.8567,66.82614
13881,135.0276,68.51919
13882,115.1669,63.42416
13883,138.4376,68.67133
13884,141.5566,68.69668
13885,132.1818,68.74929
13886,149.1847,67.80121
13887,133.2206,66.66077
13888,125.0592,65.65457
13889,123.0962,67.32239
13890,135.0891,65.64744
13891,115.675,66.16885
13892,129.7317,68.84435
13893,132.3889,70.3845
13894,121.0638,64.15154
13895,121.1675,65.93081
13896,124.7448,66.42939
13897,128.85,67.0965
13898,118.6532,67.67338
13899,135.3278,67.32413
13900,129.3913,70.519
13901,124.8871,66.28763
13902,131.4067,66.89899
13903,129.9693,68.60623
13904,111.3161,65.64473
13905,116.4266,67.57584
13906,117.229,67.27226
13907,143.4394,68.58803
13908,131.5186,69.20003
13909,115.0614,69.54645
13910,110.8142,66.96253
13911,124.7478,64.22288
13912,129.2592,65.11698
13913,123.3457,67.36456
13914,124.9092,67.49718
13915,142.7313,68.31028
13916,127.9696,70.80122
13917,133.0576,66.93479
13918,131.14,67.75842
13919,119.4379,63.81449
13920,132.3252,68.51883
13921,125.7225,70.23493
13922,133.7697,68.61403
13923,136.8378,68.03872
13924,122.7787,69.29088
13925,135.0683,71.26954
13926,110.2655,64.91601
13927,124.0557,67.18613
13928,125.8297,70.79073
13929,129.0521,69.88144
13930,122.8552,66.10857
13931,129.3487,70.34043
13932,128.7553,70.71954
13933,113.5357,68.49864
13934,118.1635,64.68471
13935,125.1218,67.81336
13936,116.7349,67.32677
13937,139.2165,70.80715
13938,133.8987,68.27181
13939,144.0007,67.79985
13940,127.7861,70.24363
13941,108.916,69.0627
13942,109.8435,68.64606
13943,122.3513,68.43749
13944,118.0219,66.564
13945,132.5926,68.73434
13946,131.2347,70.34988
13947,132.9566,68.32147
13948,150.0004,68.85217
13949,138.4704,70.0906
13950,125.8273,71.53276
13951,131.4501,68.42484
13952,122.8021,68.58043
13953,121.4833,68.58863
13954,125.8598,66.78852
13955,140.8371,71.05294
13956,119.2717,67.87961
13957,135.1764,68.17244
13958,141.1003,70.42742
13959,119.4295,67.19885
13960,123.1239,68.59893
13961,117.3794,68.32595
13962,121.2559,65.62714
13963,154.9343,70.04301
13964,122.0905,68.38119
13965,126.9393,67.52926
13966,124.0167,68.10619
13967,108.8987,65.46141
13968,128.834,67.06246
13969,129.1537,65.34267
13970,130.5011,70.5704
13971,157.8066,72.34839
13972,110.1138,60.27836
13973,103.0198,67.61855
13974,144.1566,71.49569
13975,124.4705,68.74794
13976,135.1641,69.91849
13977,112.8648,65.19504
13978,126.0162,68.38232
13979,122.1221,67.25518
13980,127.7623,68.93483
13981,123.1308,68.44699
13982,132.9695,66.32658
13983,117.9713,69.33376
13984,125.2872,67.53281
13985,125.7753,70.46549
13986,114.7755,66.48216
13987,124.9968,65.5645
13988,136.3553,68.55191
13989,139.5419,69.95594
13990,140.3966,69.92062
13991,133.3225,67.83218
13992,130.3175,67.42913
13993,124.9376,66.70177
13994,122.9461,70.21284
13995,126.7309,67.96958
13996,120.0718,67.92194
13997,134.3642,68.80637
13998,139.7602,69.10289
13999,123.1635,70.25784
14000,122.6852,66.35824
14001,118.2763,66.29874
14002,134.1059,69.23979
14003,123.4101,69.96459
14004,130.2675,70.33325
14005,123.0713,67.8791
14006,140.0347,69.80115
14007,149.4641,71.85087
14008,135.3824,68.86095
14009,139.32,68.26626
14010,132.8191,68.22977
14011,134.2836,68.87266
14012,119.1176,68.69331
14013,124.9842,69.50191
14014,126.6367,67.13278
14015,112.9545,68.07784
14016,132.3679,65.60161
14017,108.6773,66.25651
14018,117.4159,65.57211
14019,100.181,69.01055
14020,107.6959,64.2501
14021,129.8113,70.00883
14022,147.3407,67.42102
14023,142.2231,65.37725
14024,122.3176,66.4546
14025,135.4493,66.25961
14026,112.4972,64.69471
14027,149.3595,70.89926
14028,126.9729,67.05572
14029,132.4495,66.16531
14030,135.8181,67.22303
14031,124.8695,69.51503
14032,115.6159,65.44081
14033,109.6408,66.5001
14034,121.2501,66.04055
14035,132.2297,67.5518
14036,129.0295,69.06258
14037,129.4721,65.86704
14038,136.9183,66.38913
14039,123.9572,67.06884
14040,119.476,65.41938
14041,128.5198,70.53863
14042,128.774,66.42745
14043,121.3385,67.52661
14044,123.358,70.4217
14045,130.7818,69.38026
14046,134.8107,66.94303
14047,123.5263,66.50907
14048,128.9403,67.29972
14049,139.2252,69.81584
14050,120.8477,67.38016
14051,126.4529,67.70214
14052,130.6785,69.10227
14053,121.4563,67.94031
14054,123.7273,68.26271
14055,132.0902,67.5991
14056,143.8473,70.1651
14057,134.9782,68.83927
14058,117.2842,68.96635
14059,128.5372,67.11342
14060,121.7078,67.68551
14061,123.3311,66.45664
14062,106.7602,66.89404
14063,120.5271,69.61824
14064,149.6303,74.04804
14065,142.7772,69.64822
14066,115.4178,68.92365
14067,119.6295,67.36277
14068,134.3189,68.34878
14069,128.4332,66.00426
14070,126.6413,69.14864
14071,117.5148,68.49425
14072,134.2341,68.06637
14073,144.9647,72.93887
14074,132.6478,66.18115
14075,119.7057,67.99965
14076,117.8036,66.96461
14077,137.5251,67.74233
14078,127.1944,67.25235
14079,118.6825,68.93064
14080,122.408,67.66692
14081,127.859,68.36323
14082,124.2807,68.5151
14083,126.3488,68.59649
14084,117.1268,67.89703
14085,123.3066,68.54559
14086,130.224,68.57763
14087,129.1373,65.30062
14088,132.1716,69.64468
14089,139.3675,68.60546
14090,120.0443,66.67257
14091,135.3145,67.51525
14092,128.2222,69.19989
14093,144.365,69.93288
14094,129.3353,67.73185
14095,126.148,69.01928
14096,122.8646,68.85323
14097,107.047,64.28729
14098,143.1819,72.16006
14099,141.3709,67.89779
14100,122.7892,69.10375
14101,137.5148,65.65523
14102,117.8694,68.82547
14103,122.2078,68.48097
14104,117.8087,66.68648
14105,126.9058,66.62504
14106,103.1333,64.97433
14107,78.56785,61.90725
14108,139.1241,66.97721
14109,111.8809,66.48817
14110,128.2333,66.08182
14111,120.26,67.8436
14112,148.3076,68.57876
14113,142.7289,68.22504
14114,113.9473,65.79376
14115,137.6963,69.42855
14116,128.2394,69.73313
14117,96.95428,66.27846
14118,149.4527,70.91261
14119,138.425,69.76864
14120,123.4958,66.6929
14121,138.9076,67.84359
14122,123.4689,69.76751
14123,148.3832,70.53942
14124,134.5561,68.88232
14125,132.0017,67.76694
14126,115.6036,69.68007
14127,114.5099,70.30177
14128,131.135,68.39681
14129,137.2308,68.67559
14130,113.6762,67.25836
14131,135.9751,68.33766
14132,133.9187,68.73641
14133,135.1867,69.74424
14134,119.4333,66.69188
14135,108.1177,62.52876
14136,117.106,65.53571
14137,115.6559,66.18274
14138,117.3108,69.41864
14139,119.7923,67.08846
14140,134.2886,65.80637
14141,147.1002,70.23935
14142,112.1983,65.33009
14143,121.3022,65.74455
14144,126.1829,68.90467
14145,121.7585,69.09536
14146,130.9674,68.01171
14147,120.5844,67.90225
14148,123.8478,67.34009
14149,108.9752,66.46165
14150,134.2032,66.75233
14151,120.1313,70.18221
14152,122.7568,66.7024
14153,128.4038,67.3595
14154,123.6703,69.08157
14155,132.496,70.2507
14156,138.9897,69.6539
14157,139.3765,68.02248
14158,127.1687,69.56277
14159,137.1892,68.46777
14160,124.7676,67.83868
14161,107.7261,65.61422
14162,139.142,69.45527
14163,126.9862,66.28291
14164,129.8583,67.56837
14165,120.9723,70.12988
14166,124.3325,68.93421
14167,126.6826,68.81879
14168,130.4177,65.99333
14169,127.9307,66.81007
14170,124.4599,67.94457
14171,145.451,71.4938
14172,131.2823,65.07798
14173,137.4994,69.62029
14174,139.3524,67.5144
14175,134.8715,68.40947
14176,110.5781,66.00603
14177,123.6727,68.33191
14178,112.5046,67.87778
14179,119.726,68.97539
14180,130.8928,68.35379
14181,139.5173,67.18885
14182,125.7713,64.66663
14183,141.3167,70.8471
14184,123.4676,65.85219
14185,117.2936,65.77447
14186,133.6229,67.52969
14187,137.1679,67.40883
14188,126.2247,66.12206
14189,133.3822,67.61112
14190,128.3061,65.59254
14191,121.0049,66.38916
14192,121.2644,68.18774
14193,112.9015,66.10402
14194,122.4457,67.64821
14195,125.0148,66.43868
14196,117.6413,63.50433
14197,140.1673,67.40581
14198,144.6597,68.88553
14199,109.6336,64.19132
14200,124.6717,64.87451
14201,128.8533,67.55913
14202,143.172,71.62407
14203,121.2207,67.8134
14204,127.9349,67.20623
14205,114.6993,67.80392
14206,130.2931,67.19869
14207,109.7363,67.85377
14208,128.6075,66.70262
14209,142.884,72.60211
14210,120.9967,68.85807
14211,121.9698,69.56765
14212,120.3264,66.10458
14213,132.8096,67.18371
14214,128.7753,71.11644
14215,144.7966,70.62083
14216,120.1358,66.12419
14217,150.6544,68.95687
14218,119.9506,65.39463
14219,134.1303,70.83034
14220,132.4712,68.86758
14221,132.0698,68.49492
14222,149.0804,72.26615
14223,105.5179,65.71143
14224,105.7427,67.46158
14225,114.3532,68.12008
14226,140.5532,69.77291
14227,104.8758,67.17396
14228,149.3951,69.58187
14229,112.4751,64.85647
14230,113.5514,66.92813
14231,116.7548,66.84465
14232,115.7098,66.43222
14233,142.9501,70.39773
14234,112.6102,69.64527
14235,112.1167,67.05199
14236,144.3144,66.43058
14237,127.7941,67.29006
14238,123.5864,67.97572
14239,105.5294,68.42735
14240,131.487,66.59713
14241,130.6901,68.31497
14242,106.985,64.94728
14243,138.3584,68.8079
14244,144.5436,71.29561
14245,110.2896,66.60855
14246,138.6818,71.44829
14247,126.5717,69.38522
14248,138.3463,69.28534
14249,104.3434,67.09518
14250,127.4558,66.14266
14251,122.9376,65.73548
14252,119.2303,68.80922
14253,123.4953,66.25755
14254,118.9634,67.38101
14255,123.4155,65.25753
14256,114.8697,67.71714
14257,125.7726,65.88163
14258,123.9655,65.66446
14259,129.4752,66.97416
14260,114.2066,68.27905
14261,114.2463,66.07261
14262,110.8099,67.56389
14263,116.0348,67.94376
14264,105.3112,64.40307
14265,123.4273,69.2191
14266,140.9132,67.70481
14267,129.0039,65.15201
14268,135.3481,67.30379
14269,114.4659,66.98384
14270,109.06,68.08508
14271,122.3172,64.70474
14272,122.363,66.42674
14273,125.1168,66.91386
14274,114.5379,67.22538
